Number of Cases,Street Address,Latitude,Longitude,Cluster Number,Recent Cases in Cluster,Total Cases in Cluster,Date,Month Number
1,tampines street 22 (block 289),1.349589,103.955323,10,19,74,6/11/2020,11
1,tampines street 22 (block 290),1.349878,103.954581,10,19,74,6/11/2020,11
2,tampines street 22 (block 294),1.350863,103.953966,10,19,74,6/11/2020,11
2,tampines street 22 (block 299b),1.349515,103.954147,10,19,74,6/11/2020,11
3,ah hood road (casa fortuna),1.328645,103.84809,11,7,73,6/11/2020,11
2,ah hood road (nadia mansions),1.32783,103.847532,11,7,73,6/11/2020,11
1,balestier road (giffard mansions),1.326209,103.84915,11,7,73,6/11/2020,11
1,balestier road (public mansion),1.326424,103.848681,11,7,73,6/11/2020,11
2,balestier road (ritz mansions),1.32501,103.85217,11,7,73,6/11/2020,11
3,boon teck road,1.327801,103.8508181,11,7,73,6/11/2020,11
20,boon teck road (boon teck tower),1.327838,103.850131,11,7,73,6/11/2020,11
4,boon teck road (d'mira),1.327563,103.849861,11,7,73,6/11/2020,11
4,boon teck road (kingsley mansions),1.327031,103.850119,11,7,73,6/11/2020,11
1,boon teck road (summer green),1.326935,103.849815,11,7,73,6/11/2020,11
5,jalan ampas (ampas apartment),1.326369,103.851144,11,7,73,6/11/2020,11
2,jalan ampas (balestier regency),1.325559,103.851775,11,7,73,6/11/2020,11
3,jalan kemaman,1.3275768,103.8513198,11,7,73,6/11/2020,11
2,jalan rajah (rajah tower),1.327685,103.848923,11,7,73,6/11/2020,11
1,jalan rajah (skysuites 17),1.327604,103.84767,11,7,73,6/11/2020,11
1,jalan rama rama,1.3275533,103.8493921,11,7,73,6/11/2020,11
4,jalan rama rama (de royale),1.328266,103.849391,11,7,73,6/11/2020,11
10,jalan rama rama (papillon),1.3269,103.84911,11,7,73,6/11/2020,11
1,kim keat lane,1.3239158,103.8538392,11,7,73,6/11/2020,11
1,kim keat road,1.325215,103.853648,11,7,73,6/11/2020,11
1,kim keat road (victory heights),1.324302,103.852742,11,7,73,6/11/2020,11
1,lorong ampas (d'lotus),1.3261764,103.8535367,11,7,73,6/11/2020,11
3,tampines street 11 (block 108),1.347902,103.948624,12,27,60,6/11/2020,11
1,tampines street 11 (block 109),1.347264,103.9487466,12,27,60,6/11/2020,11
1,tampines street 11 (block 111),1.346944,103.947435,12,27,60,6/11/2020,11
2,tampines street 11 (block 126),1.345869,103.950324,12,27,60,6/11/2020,11
2,tampines street 11 (block 127),1.34671,103.9543039,12,27,60,6/11/2020,11
24,tampines street 22 (block 272),1.349125,103.950233,12,27,60,6/11/2020,11
10,tampines street 22 (block 273),1.348764,103.950331,12,27,60,6/11/2020,11
4,tampines street 22 (block 275),1.3479844,103.9506403,12,27,60,6/11/2020,11
3,tampines street 22 (block 276),1.347462,103.950605,12,27,60,6/11/2020,11
1,tampines street 22 (block 274),1.3482545,103.9500508,12,27,60,6/11/2020,11
1,tampines street 22 (block 278),1.346787,103.951318,12,27,60,6/11/2020,11
1,tampines street 22 (block 279),1.346319,103.951298,12,27,60,6/11/2020,11
1,tampines street 22 (block 280),1.347571,103.951626,12,27,60,6/11/2020,11
6,tampines street 22 (block 282),1.347777,103.952419,12,27,60,6/11/2020,11
7,jalan limau bali,1.323531,103.948189,13,9,50,6/11/2020,11
6,jalan limau manis,1.3241112,103.9480038,13,9,50,6/11/2020,11
3,jalan limau nipis,1.3250155,103.9486971,13,9,50,6/11/2020,11
3,jalan limau purut,1.3235044,103.9482431,13,9,50,6/11/2020,11
7,kew drive,1.320432,103.9506292,13,9,50,6/11/2020,11
1,kew heights,1.3195904,103.9490905,13,9,50,6/11/2020,11
1,kew walk,1.3199926,103.9497319,13,9,50,6/11/2020,11
10,limau garden (kew gate),1.321667,103.949547,13,9,50,6/11/2020,11
11,limau garden,1.3223613,103.9491761,13,9,50,6/11/2020,11
1,limau rise,1.3240655,103.9496037,13,9,50,6/11/2020,11
7,tampines north drive 2,1.372629,103.933957,14,30,44,6/11/2020,11
37,tampines street 62,1.36955,103.936474,14,30,44,6/11/2020,11
1,woodlands avenue 4 (block 750),1.444352,103.793966,15,5,32,6/11/2020,11
1,woodlands avenue 4 (block 757),1.4462889,103.794555,15,5,32,6/11/2020,11
1,woodlands avenue 6 (block 759),1.446492,103.795343,15,5,32,6/11/2020,11
3,woodlands avenue 6 (block 760),1.446983,103.796719,15,5,32,6/11/2020,11
1,woodlands avenue 6 (block 761),1.4463686,103.7964594,15,5,32,6/11/2020,11
2,woodlands avenue 6 (block 762),1.44608,103.796239,15,5,32,6/11/2020,11
3,woodlands circle (block 740),1.444574,103.796152,15,5,32,6/11/2020,11
1,woodlands circle (block 751),1.4451449,103.794377,15,5,32,6/11/2020,11
1,woodlands circle (block 752),1.445309,103.794618,15,5,32,6/11/2020,11
1,woodlands circle (block 765),1.445928,103.796696,15,5,32,6/11/2020,11
1,woodlands circle (block 767),1.446275,103.79749,15,5,32,6/11/2020,11
6,woodlands drive 60 (block 771),1.446859,103.798205,15,5,32,6/11/2020,11
6,woodlands drive 60 (block 772),1.4471274,103.7981498,15,5,32,6/11/2020,11
3,woodlands drive 60 (block 773),1.447465,103.79767,15,5,32,6/11/2020,11
1,woodlands street 82 (block 880),1.444472,103.792652,15,5,32,6/11/2020,11
1,woodlands avenue 9,1.44698,103.794699,16,3,29,6/11/2020,11
3,woodlands crescent (block 775),1.448427,103.7998695,16,3,29,6/11/2020,11
1,woodlands crescent (block 777),1.447963,103.799654,16,3,29,6/11/2020,11
2,woodlands crescent (block 779),1.447567,103.800396,16,3,29,6/11/2020,11
1,woodlands crescent (block 780a),1.448819,103.800826,16,3,29,6/11/2020,11
2,woodlands crescent (block 780c),1.449209,103.801384,16,3,29,6/11/2020,11
3,woodlands crescent (block 780d),1.448964,103.800993,16,3,29,6/11/2020,11
2,woodlands crescent (block 780f),1.447786,103.801184,16,3,29,6/11/2020,11
1,woodlands crescent (block 782a),1.447381,103.802631,16,3,29,6/11/2020,11
1,woodlands crescent (block 782c),1.447699,103.803297,16,3,29,6/11/2020,11
10,woodlands drive 60 (block 769),1.447206,103.798848,16,3,29,6/11/2020,11
2,woodlands drive 60 (block 770),1.4466586,103.7987724,16,3,29,6/11/2020,11
2,bangkit road (block 246),1.381381,103.773217,17,10,27,6/11/2020,11
5,bangkit road (block 249),1.3810579,103.77378,17,10,27,6/11/2020,11
6,bangkit road (block 250),1.3806994,103.7739031,17,10,27,6/11/2020,11
4,bangkit road (block 251),1.3803345,103.773905,17,10,27,6/11/2020,11
3,bangkit road (block 252),1.379974,103.774037,17,10,27,6/11/2020,11
2,bangkit road (block 253),1.37961,103.774588,17,10,27,6/11/2020,11
1,bangkit road (block 257),1.3787319,103.7733744,17,10,27,6/11/2020,11
3,bukit panjang ring road (block 242),1.380124,103.771886,17,10,27,6/11/2020,11
1,fajar road (block 442d),1.381053,103.770877,17,10,27,6/11/2020,11
1,admiralty link (block 403),1.4539963,103.8162258,18,2,23,6/11/2020,11
5,admiralty link (block 482),1.455361,103.815404,18,2,23,6/11/2020,11
1,admiralty link (block 484),1.4570085,103.8152301,18,2,23,6/11/2020,11
1,sembawang drive (block 462),1.454579,103.813858,18,2,23,6/11/2020,11
3,sembawang drive (block 463b),1.455972,103.813742,18,2,23,6/11/2020,11
4,sembawang drive (block 466a),1.4551681,103.8136084,18,2,23,6/11/2020,11
3,sembawang drive (block 466c),1.4559352,103.8130791,18,2,23,6/11/2020,11
5,sembawang drive (block 466d),1.455863,103.813533,18,2,23,6/11/2020,11
1,east coast road,1.3089152,103.9119581,19,2,20,6/11/2020,11
1,jalan tenggiri,1.3073439,103.9145228,19,2,20,6/11/2020,11
4,saint patrick's road,1.308102,103.9126748,19,2,20,6/11/2020,11
6,saint patrick's road (grand duchess @ saint patrick's),1.307405,103.916073,19,2,20,6/11/2020,11
2,saint patrick's road (seventy saint patrick's),1.307968,103.915262,19,2,20,6/11/2020,11
4,saint patrick's road (saint patrick's residences),1.308322,103.914402,19,2,20,6/11/2020,11
2,saint patrick's road (tierra vue),1.307494,103.913872,19,2,20,6/11/2020,11
3,jalan lokam,1.3463009,103.8835893,20,4,20,6/11/2020,11
1,paya lebar crescent,1.347344,103.882443,20,4,20,6/11/2020,11
2,tai keng avenue,1.3475706,103.885553,20,4,20,6/11/2020,11
9,tai keng gardens,1.3472032,103.8849541,20,4,20,6/11/2020,11
5,tai keng terrace,1.3480996,103.8857937,20,4,20,6/11/2020,11
2,everitt road,1.312548,103.9028469,21,6,16,6/11/2020,11
1,everitt road (lotus @ joo chiat),1.31392,103.902386,21,6,16,6/11/2020,11
4,joo chiat lane,1.31265,103.903609,21,6,16,6/11/2020,11
6,joo chiat place,1.3143852,103.9068191,21,6,16,6/11/2020,11
1,joo chiat terrace,1.3148136,103.9029027,21,6,16,6/11/2020,11
1,joo chiat lane (d'fresco),1.312334,103.903404,21,6,16,6/11/2020,11
1,mangis road (the geranium),1.313204,103.904215,21,6,16,6/11/2020,11
1,pasir ris street 13 (block 147),1.362834,103.962206,22,5,14,6/11/2020,11
1,pasir ris street 13 (block 148),1.362089,103.961969,22,5,14,6/11/2020,11
1,pasir ris street 13 (block 149),1.361779,103.962187,22,5,14,6/11/2020,11
3,pasir ris street 13 (block 150),1.363013,103.963113,22,5,14,6/11/2020,11
4,pasir ris street 13 (block 155),1.363292,103.963537,22,5,14,6/11/2020,11
1,pasir ris street 13 (block 157),1.364281,103.962609,22,5,14,6/11/2020,11
1,pasir ris street 21 (block 271),1.36585,103.964175,22,5,14,6/11/2020,11
1,pasir ris street 21 (block 273),1.364705,103.963998,22,5,14,6/11/2020,11
1,pasir ris street 21 (block 274),1.364227,103.964156,22,5,14,6/11/2020,11
1,woodlands drive 16 (block 577),1.431009,103.796497,23,3,14,6/11/2020,11
1,woodlands drive 16 (block 579),1.430879,103.795881,23,3,14,6/11/2020,11
11,woodlands drive 16 (block 583),1.430556,103.795354,23,3,14,6/11/2020,11
1,woodlands drive 44 (block 552),1.4319443,103.7951662,23,3,14,6/11/2020,11
5,jalan chempaka kuning (the springfield),1.332533,103.948888,24,4,13,6/11/2020,11
4,jalan chempaka kuning,1.3310976,103.9495789,24,4,13,6/11/2020,11
2,jalan simpang bedok,1.332934,103.945922,24,4,13,6/11/2020,11
2,upper changi road,1.3343875,103.950726,24,4,13,6/11/2020,11
12,lorong k telok kurau,1.3128427,103.9106438,25,4,13,6/11/2020,11
1,lorong l telok kurau,1.3118335,103.9110688,25,4,13,6/11/2020,11
2,flanders square,1.3118771,103.8572139,26,4,12,6/11/2020,11
2,kitchener link (city square residences),1.310726,103.857398,26,4,12,6/11/2020,11
1,marne road,1.3127877,103.8574917,26,4,12,6/11/2020,11
2,serangoon road,1.3161701,103.8588401,26,4,12,6/11/2020,11
1,sturdee road,1.312968,103.8584371,26,4,12,6/11/2020,11
3,sturdee road (kerrisdale),1.3132789,103.8579597,26,4,12,6/11/2020,11
1,sturdee road north,1.3138277,103.8574735,26,4,12,6/11/2020,11
3,tampines street 21 (block 201d),1.352255,103.953629,27,2,10,6/11/2020,11
1,tampines street 21 (block 202),1.352782,103.9522889,27,2,10,6/11/2020,11
1,tampines street 21 (block 204),1.352233,103.951608,27,2,10,6/11/2020,11
3,tampines street 21 (block 206),1.350917,103.952245,27,2,10,6/11/2020,11
1,tampines street 21 (block 207),1.351387,103.952153,27,2,10,6/11/2020,11
1,tampines street 21 (block 209),1.351844,103.952612,27,2,10,6/11/2020,11
2,admiralty drive (block 467),1.4524532,103.8146276,28,7,9,6/11/2020,11
1,admiralty drive (block 467a),1.452823,103.8137299,28,7,9,6/11/2020,11
1,admiralty drive (block 467b),1.4513826,103.81373,28,7,9,6/11/2020,11
1,admiralty drive (block 468c),1.450272,103.8148,28,7,9,6/11/2020,11
1,sembawang drive (block 478),1.4525532,103.8162965,28,7,9,6/11/2020,11
1,sembawang drive (block 480),1.4522363,103.8151565,28,7,9,6/11/2020,11
2,sembawang drive (block 481),1.4527645,103.815155,28,7,9,6/11/2020,11
1,hougang avenue 4 (block 919),1.3760353,103.8840666,29,5,9,6/11/2020,11
1,hougang avenue 8 (block 680),1.3720611,103.8852321,29,5,9,6/11/2020,11
2,hougang avenue 8 (block 681),1.3728871,103.8860348,29,5,9,6/11/2020,11
2,hougang avenue 8 (block 684),1.3738647,103.8868624,29,5,9,6/11/2020,11
1,hougang avenue 9 (block 923),1.376207,103.882842,29,5,9,6/11/2020,11
1,hougang avenue 9 (block 933a),1.375922,103.881993,29,5,9,6/11/2020,11
1,hougang street 61 (block 686),1.3758735,103.885362,29,5,9,6/11/2020,11
9,woodlands sector 1,1.4543735,103.8100635,30,6,9,6/11/2020,11
5,ang mo kio avenue 10 (block 544),1.373805,103.85637,31,5,8,6/11/2020,11
1,ang mo kio avenue 10 (block 545),1.373267,103.856354,31,5,8,6/11/2020,11
1,ang mo kio avenue 10 (block 546),1.373626,103.856855,31,5,8,6/11/2020,11
1,ang mo kio avenue 10 (block 547),1.374261,103.858269,31,5,8,6/11/2020,11
1,bishan street 22 (block 232),1.358286,103.845226,32,5,8,6/11/2020,11
3,bishan street 22 (block 239),1.3604789,103.8447241,32,5,8,6/11/2020,11
1,bishan street 22 (block 249),1.361342,103.843341,32,5,8,6/11/2020,11
2,bishan street 22 (block 253),1.36222,103.84304,32,5,8,6/11/2020,11
1,bishan street 25 (clover by the park),1.359709,103.845988,32,5,8,6/11/2020,11
3,changi road,1.3183019,103.9085734,33,5,8,6/11/2020,11
3,jalan kembangan,1.3229846,103.9135542,33,5,8,6/11/2020,11
1,jalan kembangan (the trumps),1.320125,103.913445,33,5,8,6/11/2020,11
1,jalan sayang,1.322645,103.915034,33,5,8,6/11/2020,11
1,fernvale road (high park residences),1.396285,103.87519,34,5,8,6/11/2020,11
6,jalan kayu,1.3953813,103.8729165,34,5,8,6/11/2020,11
1,lorong samak,1.398205,103.875258,34,5,8,6/11/2020,11
1,havelock road,1.289108,103.836005,35,6,8,6/11/2020,11
1,jalan kukoh (block 3),1.28823,103.83988,35,6,8,6/11/2020,11
1,jalan kukoh (block 8),1.287436,103.839412,35,6,8,6/11/2020,11
2,jalan kukoh (block 9),1.287703,103.838658,35,6,8,6/11/2020,11
1,jalan minyak (block 4),1.288112,103.838583,35,6,8,6/11/2020,11
1,york hill (block 12),1.286966,103.838092,35,6,8,6/11/2020,11
1,york hill (block 13),1.286564,103.838251,35,6,8,6/11/2020,11
1,park villas green,1.3684626,103.8795365,36,5,8,6/11/2020,11
7,terrasse lane (terrasse),1.368678,103.878161,36,5,8,6/11/2020,11
2,joo chiat avenue,1.3161048,103.9125246,37,5,7,6/11/2020,11
3,joo chiat place,1.3143852,103.9068191,37,5,7,6/11/2020,11
2,joo chiat walk,1.3152094,103.9132721,37,5,7,6/11/2020,11
1,simei street 1 (block 116),1.343658,103.9512787,38,4,7,6/11/2020,11
1,simei street 1 (block 117),1.344625,103.951359,38,4,7,6/11/2020,11
1,simei street 1 (block 123),1.345275,103.95335,38,4,7,6/11/2020,11
1,simei street 1 (block 126),1.347014,103.954168,38,4,7,6/11/2020,11
1,simei street 1 (block 130),1.3462858,103.954871,38,4,7,6/11/2020,11
1,simei street 2 (block 142),1.345435,103.955133,38,4,7,6/11/2020,11
1,simei street 5 (block 247),1.344307,103.9535,38,4,7,6/11/2020,11
2,tampines avenue 8 (arc @ tampines),1.3503,103.928505,39,5,7,6/11/2020,11
1,tampines avenue 8 (block 879a),1.351955,103.929079,39,5,7,6/11/2020,11
1,tampines avenue 8 (block 892),1.3492034,103.9291124,39,5,7,6/11/2020,11
2,tampines street 86 (q bay residences),1.350833,103.927357,39,5,7,6/11/2020,11
1,tampines street 86 (the santorini),1.352038,103.928324,39,5,7,6/11/2020,11
1,ang mo kio avenue 10 (block 438),1.367065,103.853798,40,4,6,6/11/2020,11
1,ang mo kio avenue 10 (block 444),1.366643,103.855438,40,4,6,6/11/2020,11
1,ang mo kio avenue 10 (block 445),1.3670101,103.855623,40,4,6,6/11/2020,11
1,ang mo kio avenue 10 (block 449),1.367823,103.855993,40,4,6,6/11/2020,11
1,ang mo kio avenue 10 (block 456),1.367258,103.858557,40,4,6,6/11/2020,11
1,ang mo kio avenue 10 (block 463),1.366893,103.857517,40,4,6,6/11/2020,11
1,dickson road,1.3054919,103.853949,41,5,6,6/11/2020,11
1,rowell road (block 639),1.307741,103.855291,41,5,6,6/11/2020,11
1,syed alwi road,1.3080585,103.8573934,41,5,6,6/11/2020,11
1,veerasamy road (block 632),1.3063159,103.8545749,41,5,6,6/11/2020,11
1,veerasamy road (block 635),1.3066931,103.8552511,41,5,6,6/11/2020,11
1,veerasamy road (block 637),1.3069731,103.8556308,41,5,6,6/11/2020,11
1,jalan bangau,1.3846569,103.8717053,42,4,6,6/11/2020,11
1,jalan ketumbit,1.3847563,103.874417,42,4,6,6/11/2020,11
1,jalan lekub,1.384743,103.8711503,42,4,6,6/11/2020,11
1,jalan sindor,1.3829461,103.8742393,42,4,6,6/11/2020,11
2,kelulut hill,1.3839438,103.8733497,42,4,6,6/11/2020,11
1,marsiling drive (block 34),1.443953,103.772212,43,4,6,6/11/2020,11
1,marsiling drive (block 36),1.445117,103.772459,43,4,6,6/11/2020,11
2,marsiling drive (block 37),1.4454,103.772075,43,4,6,6/11/2020,11
1,marsiling crescent (block 213),1.4466991,103.7738529,43,4,6,6/11/2020,11
1,marsiling crescent (block 218),1.446708,103.773834,43,4,6,6/11/2020,11
2,petir road (block 201),1.371902,103.775216,44,3,6,6/11/2020,11
2,petir road (block 202),1.372412,103.774973,44,3,6,6/11/2020,11
1,petir road (block 203),1.373184,103.775503,44,3,6,6/11/2020,11
1,petir road (block 204),1.373268,103.774919,44,3,6,6/11/2020,11
4,saraca view,1.387312,103.860112,45,3,6,6/11/2020,11
1,tamarind road,1.389178,103.860488,45,3,6,6/11/2020,11
1,tamarind road (serenity park),1.389432,103.858866,45,3,6,6/11/2020,11
1,coldstream avenue,1.3119625,103.9193155,46,3,5,6/11/2020,11
4,east coast road,1.3089152,103.9119581,46,3,5,6/11/2020,11
1,compassvale street (block 262a),1.395649,103.89498,47,4,5,6/11/2020,11
2,compassvale street (block 262b),1.395312,103.895477,47,4,5,6/11/2020,11
1,sengkang east way (block 260c),1.394211,103.895484,47,4,5,6/11/2020,11
1,sengkang east way (block 261a),1.394124,103.894339,47,4,5,6/11/2020,11
1,elias road (block 613),1.375124,103.941357,48,4,5,6/11/2020,11
2,pasir ris drive 1 (block 634),1.377702,103.940646,48,4,5,6/11/2020,11
1,pasir ris drive 1 (block 636),1.377026,103.940865,48,4,5,6/11/2020,11
1,pasir ris drive 1 (block 638),1.376214,103.940589,48,4,5,6/11/2020,11
1,hougang avenue 9 (block 951),1.375689,103.878212,49,3,5,6/11/2020,11
1,hougang avenue 9 (block 961),1.377851,103.878612,49,3,5,6/11/2020,11
1,hougang street 91 (block 950),1.3761571,103.8786063,49,3,5,6/11/2020,11
1,hougang street 91 (block 957),1.376602,103.879374,49,3,5,6/11/2020,11
1,hougang street 91 (block 975),1.377207,103.879636,49,3,5,6/11/2020,11
1,jurong west street 25 (block 275c),1.353102,103.702751,50,2,5,6/11/2020,11
2,jurong west street 25 (block 276a),1.3532136,103.7035776,50,2,5,6/11/2020,11
1,jurong west street 25 (block 276c),1.353203,103.704282,50,2,5,6/11/2020,11
1,jurong west street 25 (block 276d),1.35363,103.70445,50,2,5,6/11/2020,11
3,marine vista (neptune court),1.306364,103.922089,51,5,5,6/11/2020,11
2,siglap road (mandarin gardens),1.307036,103.924388,51,5,5,6/11/2020,11
1,new market road (block 32),1.285088,103.842545,52,5,5,6/11/2020,11
4,pearl's hill terrace,1.2835589,103.841274,52,5,5,6/11/2020,11
1,tampines street 21 (block 243),1.354169,103.94714,53,4,5,6/11/2020,11
1,tampines street 21 (block 253),1.353085,103.947718,53,4,5,6/11/2020,11
1,tampines street 21 (block 257),1.354019,103.9495204,53,4,5,6/11/2020,11
1,tampines street 21 (block 258),1.354195,103.9500372,53,4,5,6/11/2020,11
1,tampines street 21 (block 260),1.354675,103.950043,53,4,5,6/11/2020,11
1,amber gardens (the esta),1.301812,103.899202,54,4,4,6/11/2020,11
3,mountbatten road,1.3034559,103.8845818,54,4,4,6/11/2020,11
1,bedok north avenue 1,1.328587,103.926674,55,4,4,6/11/2020,11
1,bedok north avenue 1 (block 521),1.330344,103.92689,55,4,4,6/11/2020,11
1,bedok north street 3,1.333489,103.928275,55,4,4,6/11/2020,11
1,bedok north street 3 (block 544),1.3306136,103.9242033,55,4,4,6/11/2020,11
2,bishan street 12 (block 114),1.3475641,103.8487965,56,3,4,6/11/2020,11
2,bishan street 12 (block 116),1.3477539,103.8493249,56,3,4,6/11/2020,11
3,coronation road west,1.3198541,103.7945821,57,4,4,6/11/2020,11
1,jalan sampurna,1.315785,103.794063,57,4,4,6/11/2020,11
1,hougang avenue 1 (block 236),1.357853,103.888926,58,2,4,6/11/2020,11
1,hougang street 21 (block 237),1.356562,103.88881,58,2,4,6/11/2020,11
1,hougang street 22 (block 240),1.356396,103.890502,58,2,4,6/11/2020,11
1,jalan lepas,1.3560646,103.8880572,58,2,4,6/11/2020,11
4,jalan baiduri,1.3117906,103.9137921,59,3,4,6/11/2020,11
4,jalan tani,1.3668352,103.8848824,60,4,4,6/11/2020,11
2,kim tian road (block 131b),1.280931,103.828223,61,3,4,6/11/2020,11
2,kim tian road (block 131c),1.280386,103.82883,61,3,4,6/11/2020,11
4,king george's avenue (block 807),1.309387,103.861257,62,3,4,6/11/2020,11
2,tessensohn road,1.314549,103.855457,62,3,4,6/11/2020,11
1,norma terrace,1.320838,103.925261,63,4,4,6/11/2020,11
3,rienzi street,1.3205852,103.9260406,63,4,4,6/11/2020,11
2,serangoon road,1.3161701,103.8588401,64,2,4,6/11/2020,11
4,woodlands drive 16 (block 574a),1.430028,103.797526,65,2,4,6/11/2020,11
4,yarrow gardens,1.3152788,103.9218985,66,3,4,6/11/2020,11
1,anchorvale road (block 326b),1.395391,103.887995,67,2,3,6/11/2020,11
1,anchorvale road (block 327a),1.395308,103.8887,67,2,3,6/11/2020,11
1,anchorvale street (block 331b),1.395709,103.890253,67,2,3,6/11/2020,11
1,bedok north avenue 2 (block 512),1.3333306,103.9291264,68,2,3,6/11/2020,11
1,bedok north street 3 (block 525),1.334743,103.928896,68,2,3,6/11/2020,11
