Number of Cases,Street Address,Latitude,Longitude,Cluster Number,Recent Cases in Cluster,Total Cases in Cluster,Date,Month Number
1,hougang avenue 1(blk 115),1.35338313924634,103.88625894527,7,5,125,18/09/2022,9
1,hougang avenue 1(blk 114),1.37880458762233,103.894283804483,7,5,125,18/09/2022,9
1,hougang avenue 1(blk 117),1.34918475097231,103.888464914524,7,5,125,18/09/2022,9
1,hougang avenue 1(blk 123),1.35146345874372,103.889319373277,7,5,125,18/09/2022,9
1,hougang avenue 1(blk 126),1.35387046741456,103.885941782251,7,5,125,18/09/2022,9
1,hougang avenue 1(blk 165),1.30570669675965,103.854943251549,7,5,125,18/09/2022,9
14,hougang avenue 1(blk 166),1.35572889933736,103.887042745912,7,5,125,18/09/2022,9
9,hougang avenue 1(blk 167),1.37644174470675,103.890133774852,7,5,125,18/09/2022,9
3,hougang avenue 1(blk 168),1.3501246547491,103.888838230371,7,5,125,18/09/2022,9
3,hougang avenue 1(blk 169),1.35531182376515,103.860570144097,7,5,125,18/09/2022,9
1,hougang avenue 1(blk 170),1.35583133423568,103.885285099102,7,5,125,18/09/2022,9
2,hougang avenue 1(blk 171),1.37697211655509,103.888864094008,7,5,125,18/09/2022,9
1,hougang avenue 1(blk 172),1.43141120571518,103.79318690573,7,5,125,18/09/2022,9
1,hougang avenue 1(blk 173),1.35214138339205,103.889540957058,7,5,125,18/09/2022,9
3,hougang avenue 1(blk 174a),1.3678915069194,103.85345502653,7,5,125,18/09/2022,9
3,hougang avenue 1(blk 174b),1.36893906457102,103.854412288513,7,5,125,18/09/2022,9
2,hougang avenue 1(blk 174c),1.3551740277762,103.885193169524,7,5,125,18/09/2022,9
5,hougang avenue 1(blk 174d),1.34912217494098,103.889093320959,7,5,125,18/09/2022,9
1,hougang avenue 1(blk 236),1.34761065347483,103.699229430991,7,5,125,18/09/2022,9
1,hougang avenue 1(blk 238),1.3564226661287,103.890651695359,7,5,125,18/09/2022,9
1,hougang street 21(blk 233),1.34714468668385,103.69665480434,7,5,125,18/09/2022,9
10,jalan lepas,1.33615146757288,103.722633358102,7,5,125,18/09/2022,9
2,jalan mastuli,1.35172355247142,103.886487164914,7,5,125,18/09/2022,9
1,jalan pelikat,1.35151849772357,103.887577515817,7,5,125,18/09/2022,9
1,jalan samarinda,1.35591163270468,103.886621453332,7,5,125,18/09/2022,9
3,jalan songket,1.35138924569174,103.887042425781,7,5,125,18/09/2022,9
2,lorong ah soo(blk 128),1.332409040218,103.916788909074,7,5,125,18/09/2022,9
4,lorong ah soo(blk 129),1.33189327383579,103.917026960083,7,5,125,18/09/2022,9
2,lorong ah soo(blk 130),1.35128004840606,103.886489897616,7,5,125,18/09/2022,9
2,lorong ah soo(blk 131),1.33101555033747,103.915165583026,7,5,125,18/09/2022,9
4,lorong ah soo(blk 133),1.31725956103263,103.761545059068,7,5,125,18/09/2022,9
5,lorong ah soo(blk 134),1.34256782159011,103.689149776097,7,5,125,18/09/2022,9
9,lorong ah soo(blk 135),1.31610083617147,103.787579031528,7,5,125,18/09/2022,9
1,lorong ah soo(blk 137),1.34905321621757,103.88664017294,7,5,125,18/09/2022,9
1,bedok reservoir road(blk 139),1.34235316411477,103.696675247078,8,3,114,18/09/2022,9
1,bedok reservoir road(blk 140),1.38502101583684,103.764557963179,8,3,114,18/09/2022,9
3,bedok reservoir road(blk 604),1.3325695358182,103.917750825052,8,3,114,18/09/2022,9
9,bedok reservoir road(blk 611),1.33079235635694,103.913183390283,8,3,114,18/09/2022,9
1,bedok reservoir road(blk 612),1.3316586704976,103.915937361546,8,3,114,18/09/2022,9
3,bedok reservoir road(blk 613),1.3327873115852,103.918222316133,8,3,114,18/09/2022,9
8,bedok reservoir road(blk 613a),1.33182713238417,103.914991045591,8,3,114,18/09/2022,9
8,bedok reservoir road(blk 613b),1.33224981185032,103.915868711978,8,3,114,18/09/2022,9
4,bedok reservoir road(blk 614),1.35480542424831,103.889614585265,8,3,114,18/09/2022,9
3,bedok reservoir road(blk 615),1.33580354461171,103.720313655007,8,3,114,18/09/2022,9
2,bedok reservoir road(blk 616),1.33312757781896,103.91651174393,8,3,114,18/09/2022,9
1,bedok reservoir road(blk 617),1.33430060482328,103.916398118478,8,3,114,18/09/2022,9
2,bedok reservoir road(blk 618),1.334527450026,103.916865046091,8,3,114,18/09/2022,9
3,bedok reservoir road(blk 619),1.33436836445678,103.915682191976,8,3,114,18/09/2022,9
15,bedok reservoir road(blk 620),1.33345012881091,103.917708768303,8,3,114,18/09/2022,9
25,bedok reservoir road(blk 621),1.33433432226397,103.917712559288,8,3,114,18/09/2022,9
11,bedok reservoir road(blk 622),1.33302040888706,103.917037781105,8,3,114,18/09/2022,9
4,bedok reservoir road(blk 623),1.3340607503551,103.916898741089,8,3,114,18/09/2022,9
3,bedok reservoir road(blk 624),1.33489723692503,103.915006751045,8,3,114,18/09/2022,9
1,bedok reservoir road(blk 626),1.30176130472397,103.769369391763,8,3,114,18/09/2022,9
4,bedok reservoir road(blk 627),1.33396186689746,103.915599319144,8,3,114,18/09/2022,9
1,bedok reservoir road(blk 628),1.33205094618817,103.914145075793,8,3,114,18/09/2022,9
1,bedok reservoir road(blk 632),1.30512415125823,103.766300972142,8,3,114,18/09/2022,9
1,jelapang road,1.3870334545891,103.768120654409,9,8,110,18/09/2022,9
7,jelapang road(blk 506),1.38615145485465,103.766922294143,9,8,110,18/09/2022,9
13,jelapang road(blk 507),1.38634539387806,103.768831827225,9,8,110,18/09/2022,9
4,jelapang road(blk 508),1.38758897243469,103.768982944262,9,8,110,18/09/2022,9
4,jelapang road(blk 509),1.38781353239945,103.768439867751,9,8,110,18/09/2022,9
6,jelapang road(blk 510),1.38733197714311,103.768255010804,9,8,110,18/09/2022,9
13,jelapang road(blk 511),1.38805668293303,103.76772541267,9,8,110,18/09/2022,9
10,jelapang road(blk 512),1.38820615707893,103.767265836753,9,8,110,18/09/2022,9
3,jelapang road(blk 513),1.38735710922594,103.765995049251,9,8,110,18/09/2022,9
10,jelapang road(blk 514),1.38758753212601,103.767385364804,9,8,110,18/09/2022,9
2,jelapang road(blk 515),1.38646757937131,103.7665076307,9,8,110,18/09/2022,9
4,jelapang road(blk 516),1.3873519377776,103.767041821055,9,8,110,18/09/2022,9
4,jelapang road(blk 517),1.38697502782658,103.765700895316,9,8,110,18/09/2022,9
3,jelapang road(blk 518),1.3863359929313,103.766165401472,9,8,110,18/09/2022,9
1,jelapang road(blk 519),1.3445367697679,103.696986199669,9,8,110,18/09/2022,9
7,jelapang road(blk 520),1.38803622153251,103.766707751932,9,8,110,18/09/2022,9
1,jelapang road(blk 521),1.38545862945551,103.765218708925,9,8,110,18/09/2022,9
3,jelapang road(blk 522),1.38621049183084,103.76511260732,9,8,110,18/09/2022,9
1,jelapang road(blk 523),1.38703281233192,103.766924336092,9,8,110,18/09/2022,9
4,jelapang road(blk 525),1.27140883340015,103.810887524155,9,8,110,18/09/2022,9
2,jelapang road(blk 526),1.27175707090153,103.809560438327,9,8,110,18/09/2022,9
6,jelapang road(blk 527),1.33365754294799,103.916804692739,9,8,110,18/09/2022,9
1,jelapang road(blk 532),1.34036989694199,103.695839824959,9,8,110,18/09/2022,9
42,clementi road(kent vale),1.3047886514707,103.767329303088,10,3,109,18/09/2022,9
1,clementi west street 1(blk 602),1.30542777397595,103.767493297152,10,3,109,18/09/2022,9
2,clementi west street 1(blk 603),1.30538490099306,103.768020281,10,3,109,18/09/2022,9
1,clementi west street 1(blk 604),1.30423592481834,103.76785339614,10,3,109,18/09/2022,9
1,clementi west street 1(blk 605),1.30434110257324,103.766529796163,10,3,109,18/09/2022,9
3,clementi west street 1(blk 607),1.30454704525517,103.768773617907,10,3,109,18/09/2022,9
2,clementi west street 1(blk 608),1.30409242562108,103.765522148085,10,3,109,18/09/2022,9
1,clementi west street 1(blk 609),1.303442198537,103.768633365525,10,3,109,18/09/2022,9
5,clementi west street 1(blk 610),1.38662703901062,103.76902161764,10,3,109,18/09/2022,9
16,clementi west street 1(blk 611),1.30373748080136,103.767838195196,10,3,109,18/09/2022,9
23,clementi west street 1(blk 612),1.3036973994055,103.769476900942,10,3,109,18/09/2022,9
12,clementi west street 1(blk 613),1.38655566901666,103.767999747519,10,3,109,18/09/2022,9
8,telok blangah drive(blk 44),1.27204427103763,103.810096953624,11,4,104,18/09/2022,9
6,telok blangah drive(blk 45),1.27394153200448,103.808817449676,11,4,104,18/09/2022,9
5,telok blangah drive(blk 47),1.27406230448123,103.810424079622,11,4,104,18/09/2022,9
17,telok blangah drive(blk 48),1.27450639323765,103.810535503194,11,4,104,18/09/2022,9
8,telok blangah drive(blk 49),1.27309040956353,103.810143564301,11,4,104,18/09/2022,9
9,telok blangah drive(blk 50),1.27234669758392,103.810554542558,11,4,104,18/09/2022,9
11,telok blangah drive(blk 51),1.274636588887,103.809632802144,11,4,104,18/09/2022,9
1,telok blangah drive(blk 52),1.27396036035569,103.812149525435,11,4,104,18/09/2022,9
2,telok blangah drive(blk 53),1.27438363830311,103.808741773193,11,4,104,18/09/2022,9
3,telok blangah drive(blk 55),1.27351337938811,103.810145340012,11,4,104,18/09/2022,9
1,telok blangah drive(blk 63),1.27384994087123,103.81124705243,11,4,104,18/09/2022,9
1,telok blangah drive(blk 64),1.27429804779997,103.811431447755,11,4,104,18/09/2022,9
1,telok blangah drive(blk 65),1.30811749102335,103.861188606169,11,4,104,18/09/2022,9
5,telok blangah drive(blk 67),1.27220181541331,103.811060837387,11,4,104,18/09/2022,9
2,telok blangah drive(blk 76),1.35904538127014,103.829898490029,11,4,104,18/09/2022,9
1,telok blangah drive(blk 77),1.27425274045994,103.812429094644,11,4,104,18/09/2022,9
3,telok blangah drive(habour view towers),1.27483128151468,103.810941362052,11,4,104,18/09/2022,9
1,telok blangah heights(blk 56),1.27607895768865,103.812157206469,11,4,104,18/09/2022,9
1,telok blangah heights(blk 57),1.27558342805007,103.810314018607,11,4,104,18/09/2022,9
1,telok blangah heights(blk 59),1.27515915779894,103.810138469233,11,4,104,18/09/2022,9
1,telok blangah heights(blk 60),1.27536323064723,103.808784376517,11,4,104,18/09/2022,9
3,telok blangah heights(blk 61),1.27463331496043,103.812586604999,11,4,104,18/09/2022,9
4,telok blangah heights(blk 62),1.27570500784019,103.812007084346,11,4,104,18/09/2022,9
2,telok blangah heights(blk 63),1.27535722008159,103.807977257969,11,4,104,18/09/2022,9
1,telok blangah heights(blk 68),1.38659275915625,103.765406585364,11,4,104,18/09/2022,9
1,telok blangah heights(blk 69),1.2753534329115,103.813588303131,11,4,104,18/09/2022,9
1,telok blangah heights(blk 70a),1.27247694326577,103.807817491838,11,4,104,18/09/2022,9
1,telok blangah heights(blk 70b),1.27637530976147,103.81137191061,11,4,104,18/09/2022,9
1,telok blangah heights(blk 74),1.27674945693288,103.810541543465,11,4,104,18/09/2022,9
1,telok blangah road(skyline residences),1.2752454314411,103.811106662751,11,4,104,18/09/2022,9
1,telok blangah street 31(blk 93b),1.34350781906318,103.702815760303,11,4,104,18/09/2022,9
1,jurong west central 1(blk 685c),1.3418314445114,103.702880772704,12,1,93,18/09/2022,9
22,jurong west street 64(blk 669c),1.3434308331784,103.70325811319,12,1,93,18/09/2022,9
24,jurong west street 64(blk 669d),1.34404660790141,103.702361146078,12,1,93,18/09/2022,9
5,jurong west street 65(blk 671a),1.34395979895533,103.701895501679,12,1,93,18/09/2022,9
6,jurong west street 65(blk 671b),1.34372474655062,103.700939148875,12,1,93,18/09/2022,9
14,jurong west street 65(blk 671c),1.34387298937558,103.701429855417,12,1,93,18/09/2022,9
1,jurong west street 65(blk 672a),1.34513373209401,103.702060183249,12,1,93,18/09/2022,9
6,jurong west street 65(blk 673a),1.34980497668919,103.697761922949,12,1,93,18/09/2022,9
3,jurong west street 65(blk 673b),1.35008225208999,103.69839455351,12,1,93,18/09/2022,9
5,jurong west street 65(blk 673c),1.34884898470825,103.696772486889,12,1,93,18/09/2022,9
4,jurong west street 65(blk 674a),1.34439825029258,103.701663520064,12,1,93,18/09/2022,9
2,jurong west street 65(blk 674b),1.34446133704193,103.702315277328,12,1,93,18/09/2022,9
2,jurong west street 74(blk 764),1.34426518191339,103.701249463726,13,4,87,18/09/2022,9
5,jurong west street 74(blk 765),1.35101805543217,103.697190332993,13,4,87,18/09/2022,9
1,jurong west street 74(blk 766),1.35166607584688,103.699706013043,13,4,87,18/09/2022,9
1,jurong west street 81(blk 860),1.35189778502259,103.696214899323,13,4,87,18/09/2022,9
2,jurong west street 81(blk 864),1.3301133769006,103.870903929958,13,4,87,18/09/2022,9
4,jurong west street 81(blk 866),1.38092680230382,103.748559601544,13,4,87,18/09/2022,9
30,westwood avenue,1.28679161744876,103.796720921698,13,4,87,18/09/2022,9
11,westwood avenue(the floravale),1.35111680392627,103.699494662001,13,4,87,18/09/2022,9
9,westwood avenue(westwood residences),1.35306411051944,103.697961431183,13,4,87,18/09/2022,9
6,westwood crescent,1.35132574301045,103.69920187813,13,4,87,18/09/2022,9
6,westwood drive,1.34156676422639,103.697970356424,13,4,87,18/09/2022,9
3,westwood road,1.34032757892166,103.698247310085,13,4,87,18/09/2022,9
7,westwood walk,1.33903532010243,103.696461338372,13,4,87,18/09/2022,9
1,jurong east street 21(blk 287b),1.34992094562962,103.716717859141,14,16,86,18/09/2022,9
4,jurong east street 21(blk 287c),1.33952464983395,103.743476639411,14,16,86,18/09/2022,9
5,jurong east street 21(blk 288b),1.34168199640726,103.746245532757,14,16,86,18/09/2022,9
4,jurong east street 21(blk 288c),1.34122974295897,103.7461193594,14,16,86,18/09/2022,9
1,toh guan road(blk 267),1.31300338260909,103.879159944137,14,16,86,18/09/2022,9
2,toh guan road(blk 269),1.34146035006385,103.74567772942,14,16,86,18/09/2022,9
2,toh guan road(blk 270),1.34326081308615,103.69933430697,14,16,86,18/09/2022,9
4,toh guan road(blk 271),1.34131892672099,103.74672572293,14,16,86,18/09/2022,9
2,toh guan road(blk 274),1.34209832796869,103.746710251651,14,16,86,18/09/2022,9
1,toh guan road(blk 277),1.34046486754645,103.747294159262,14,16,86,18/09/2022,9
1,toh guan road(blk 278),1.34090157770535,103.746437082019,14,16,86,18/09/2022,9
1,toh guan road(blk 280),1.3396058298969,103.747111253923,14,16,86,18/09/2022,9
1,toh guan road(blk 281),1.33789020611793,103.746039348397,14,16,86,18/09/2022,9
1,toh guan road(blk 282),1.28671493270339,103.793033310627,14,16,86,18/09/2022,9
4,toh guan road(blk 283),1.33842394940897,103.746854853224,14,16,86,18/09/2022,9
1,toh guan road(blk 284),1.33788841388717,103.746604056124,14,16,86,18/09/2022,9
8,toh guan road(blk 285a),1.33948765295892,103.746226449075,14,16,86,18/09/2022,9
5,toh guan road(blk 285b),1.33962601054461,103.744468840165,14,16,86,18/09/2022,9
2,toh guan road(blk 285c),1.30520206759029,103.763833368922,14,16,86,18/09/2022,9
15,toh guan road(blk 285d),1.33866294623076,103.745669515937,14,16,86,18/09/2022,9
12,toh guan road(blk 286a),1.33669996183451,103.953923237348,14,16,86,18/09/2022,9
3,toh guan road(blk 286b),1.33894552718533,103.744452232566,14,16,86,18/09/2022,9
5,toh guan road(blk 286c),1.33857782933995,103.745137980175,14,16,86,18/09/2022,9
1,toh guan road(blk 286d),1.33744116655022,103.95520521012,14,16,86,18/09/2022,9
9,jurong west street 61(blk 622),1.34011129118365,103.697388088289,15,8,85,18/09/2022,9
3,jurong west street 61(blk 623),1.3383876917868,103.698192617992,15,8,85,18/09/2022,9
2,jurong west street 61(blk 624),1.34152011714806,103.698796952856,15,8,85,18/09/2022,9
3,jurong west street 61(blk 625),1.33943036999687,103.697683971767,15,8,85,18/09/2022,9
1,jurong west street 61(blk 637),1.34069571720843,103.696884325523,15,8,85,18/09/2022,9
1,jurong west street 61(blk 639),1.3383278088889,103.697637928279,15,8,85,18/09/2022,9
1,jurong west street 61(blk 642),1.28040157426854,103.829278570017,15,8,85,18/09/2022,9
1,jurong west street 61(blk 644),1.34078438355043,103.697876125215,15,8,85,18/09/2022,9
4,jurong west street 61(blk 645),1.33802845810167,103.697356787497,15,8,85,18/09/2022,9
1,jurong west street 61(blk 646),1.32817733374331,103.886486362837,15,8,85,18/09/2022,9
3,jurong west street 61(blk 647),1.33796673439806,103.698122457656,15,8,85,18/09/2022,9
2,jurong west street 61(blk 648a),1.33842157723306,103.696385676366,15,8,85,18/09/2022,9
4,jurong west street 61(blk 648b),1.34151734586068,103.69989937466,15,8,85,18/09/2022,9
2,jurong west street 61(blk 648c),1.34184739328867,103.698516715611,15,8,85,18/09/2022,9
4,jurong west street 61(blk 648d),1.34094640873732,103.699525431571,15,8,85,18/09/2022,9
1,jurong west street 61(blk 649a),1.34092564953584,103.700561353198,15,8,85,18/09/2022,9
3,jurong west street 61(blk 649b),1.34155375023574,103.700502752743,15,8,85,18/09/2022,9
1,jurong west street 61(blk 650a),1.33801867728359,103.696904315506,15,8,85,18/09/2022,9
1,jurong west street 61(blk 650c),1.34196774823686,103.698889711132,15,8,85,18/09/2022,9
1,jurong west street 65(blk 617),1.34145472885006,103.699481732903,15,8,85,18/09/2022,9
2,jurong west street 65(blk 618),1.33733224567145,103.721601005091,15,8,85,18/09/2022,9
2,jurong west street 65(blk 619),1.34220416672257,103.699447645211,15,8,85,18/09/2022,9
1,jurong west street 65(blk 620),1.34471213524955,103.701313082539,15,8,85,18/09/2022,9
2,jurong west street 65(blk 621),1.34939703660643,103.69844958022,15,8,85,18/09/2022,9
1,jurong west street 65(blk 626),1.34251756766153,103.699667819397,15,8,85,18/09/2022,9
1,jurong west street 65(blk 627),1.34395708826043,103.69981557618,15,8,85,18/09/2022,9
8,jurong west street 65(blk 628),1.34225166848347,103.69787057646,15,8,85,18/09/2022,9
5,jurong west street 65(blk 629),1.34309420970325,103.698866098979,15,8,85,18/09/2022,9
1,jurong west street 65(blk 630),1.34329710152481,103.700240981582,15,8,85,18/09/2022,9
2,jurong west street 65(blk 631),1.34266182765453,103.700208801281,15,8,85,18/09/2022,9
1,jurong west street 65(blk 632),1.30315360303876,103.761943675943,15,8,85,18/09/2022,9
2,jurong west street 65(blk 633),1.34279328774637,103.698397020217,15,8,85,18/09/2022,9
5,jurong west street 65(blk 634),1.30240953060904,103.762804760851,15,8,85,18/09/2022,9
2,jurong west street 65(blk 635),1.30323440870789,103.762464847394,15,8,85,18/09/2022,9
2,jurong west street 65(blk 636),1.30310124001611,103.763413053663,15,8,85,18/09/2022,9
7,clementi west street 2(blk 715),1.30297959881951,103.76371403028,16,7,83,18/09/2022,9
7,clementi west street 2(blk 716),1.34051313546074,103.698881639419,16,7,83,18/09/2022,9
11,clementi west street 2(blk 717),1.30350559965945,103.763774315212,16,7,83,18/09/2022,9
4,clementi west street 2(blk 722),1.33959189050404,103.696357637705,16,7,83,18/09/2022,9
14,clementi west street 2(blk 723),1.33896761050208,103.697949800478,16,7,83,18/09/2022,9
12,clementi west street 2(blk 724),1.30360871033936,103.763359143047,16,7,83,18/09/2022,9
1,clementi west street 2(blk 725),1.30428947930429,103.764084285428,16,7,83,18/09/2022,9
1,clementi west street 2(blk 727),1.34793619788802,103.715691141274,16,7,83,18/09/2022,9
2,clementi west street 2(blk 728),1.30492724290307,103.763519401903,16,7,83,18/09/2022,9
9,clementi west street 2(blk 729),1.30440046544571,103.762746222568,16,7,83,18/09/2022,9
6,clementi west street 2(blk 730),1.38289762281394,103.768275120432,16,7,83,18/09/2022,9
9,clementi west street 2(blk 731),1.34779267211314,103.71959110524,16,7,83,18/09/2022,9
3,corporation road(parc vista),1.38899739157777,103.875147967354,17,3,77,18/09/2022,9
1,jurong west avenue 1(blk 530a),1.34584959149842,103.719724305774,17,3,77,18/09/2022,9
